net,length_um
_1702_,29.725µm
_2106_,29.72µm
RF.registers\[3\]\[5\],29.68µm
net1193,29.62µm
_1770_,29.62µm
DMEM.memory\[12\]\[7\],29.58µm
DMEM.memory\[8\]\[7\],29.545µm
RF.registers\[11\]\[25\],29.46µm
RF.registers\[2\]\[20\],29.4µm
_2516_,29.4µm
_2504_,29.37µm
RF.registers\[13\]\[29\],29.325µm
_2057_,29.3µm
_1999_,29.28µm
_2531_,29.26µm
_1717_,29.255µm
_1996_,29.2µm
_2004_,29.2µm
next_pc\[27\],29.16µm
RF.registers\[3\]\[15\],29.14µm
_1484_,29.14µm
_2180_,29.12µm
_2227_,29.105µm
_2264_,29.065µm
net1062,29.04µm
RF.registers\[9\]\[22\],28.96µm
RF.registers\[11\]\[20\],28.86µm
_2071_,28.86µm
net1138,28.84µm
_1989_,28.74µm
RF.registers\[4\]\[28\],28.72µm
DMEM.memory\[10\]\[7\],28.7µm
_2628_,28.68µm
RF.registers\[3\]\[14\],28.58µm
net1149,28.56µm
_1425_,28.52µm
_2196_,28.48µm
net488,28.43µm
alu_result_out[11],28.43µm
_2432_,28.4µm
_2500_,28.39µm
RF.registers\[3\]\[21\],28.365µm
RF.registers\[16\]\[2\],28.26µm
RF.registers\[1\]\[31\],28.26µm
net552,28.255µm
net492,28.24µm
RF.registers\[10\]\[24\],28.14µm
RF.registers\[15\]\[29\],28.12µm
DMEM.memory\[25\]\[17\],28.1µm
_2323_,28.1µm
_1956_,28.04µm
_2447_,28.04µm
_1476_,28.02µm
_1935_,28.02µm
_2234_,28µm
RF.registers\[4\]\[26\],27.945µm
DMEM.memory\[0\]\[28\],27.94µm
_1653_,27.805µm
_1279_,27.78µm
_1953_,27.78µm
RF.registers\[8\]\[24\],27.74µm
_1403_,27.62µm
net52,27.52µm
DMEM.memory\[30\]\[23\],27.48µm
RF.registers\[5\]\[25\],27.48µm
_1505_,27.48µm
_1930_,27.44µm
RF.registers\[16\]\[4\],27.42µm
net631,27.385µm
_1970_,27.385µm
DMEM.memory\[0\]\[11\],27.36µm
DMEM.memory\[26\]\[17\],27.32µm
RF.registers\[9\]\[0\],27.32µm
RF.registers\[4\]\[12\],27.28µm
_2179_,27.24µm
_2073_,27.22µm
_1561_,27.18µm
DMEM.memory\[7\]\[17\],27.16µm
DMEM.memory\[5\]\[17\],27.12µm
_1917_,27.1µm
alu_result_out[4],27.07µm
RF.registers\[3\]\[11\],27.06µm
RF.registers\[5\]\[12\],27.04µm
DMEM.memory\[0\]\[15\],27.02µm
RF.registers\[16\]\[19\],27.02µm
_2256_,26.96µm
RF.registers\[9\]\[31\],26.84µm
RF.registers\[16\]\[21\],26.78µm
net1139,26.76µm
_2508_,26.74µm
_1849_,26.7µm
net517,26.68µm
RF.registers\[8\]\[1\],26.66µm
_2456_,26.61µm
_2864_,26.56µm
net836,26.505µm
_1365_,26.48µm
_1333_,26.44µm
_2205_,26.43µm
_2062_,26.42µm
_2403_,26.42µm
_1700_,26.34µm
_2105_,26.22µm
_2124_,26.22µm
RF.registers\[3\]\[10\],26.125µm
_1982_,26.08µm
RF.registers\[4\]\[16\],26.005µm
net1123,25.96µm
_1614_,25.96µm
_1718_,25.9µm
_2247_,25.9µm
_2191_,25.86µm
_1955_,25.76µm
DMEM.memory\[0\]\[22\],25.74µm
DMEM.memory\[14\]\[7\],25.74µm
_1277_,25.72µm
_1520_,25.68µm
DMEM.memory\[20\]\[23\],25.62µm
next_pc\[9\],25.6µm
RF.registers\[4\]\[18\],25.475µm
_1261_,25.44µm
_1791_,25.42µm
_2047_,25.34µm
_2768_,25.3µm
_1410_,25.26µm
_2219_,25.26µm
RF.registers\[11\]\[29\],25.24µm
_1538_,25.24µm
_1793_,25.24µm
_2497_,25.22µm
_1546_,25.18µm
_2270_,25.18µm
RF.registers\[1\]\[28\],25.1µm
_2152_,25.02µm
_1534_,25µm
RF.registers\[5\]\[17\],24.96µm
RF.registers\[4\]\[27\],24.9µm
RF.registers\[8\]\[30\],24.9µm
_1281_,24.82µm
_2112_,24.76µm
instruction_out[4],24.74µm
net948,24.74µm
_1358_,24.72µm
_1255_,24.715µm
_2314_,24.68µm
DMEM.memory\[17\]\[17\],24.65µm
net1100,24.54µm
_1543_,24.54µm
_1571_,24.54µm
_2250_,24.54µm
_2425_,24.54µm
_1789_,24.465µm
_2039_,24.46µm
RF.registers\[5\]\[3\],24.44µm
_1787_,24.42µm
_2089_,24.42µm
RF.registers\[11\]\[9\],24.38µm
_0303_,24.38µm
_1764_,24.36µm
_1449_,24.32µm
_1704_,24.3µm
_2875_,24.26µm
DMEM.memory\[9\]\[7\],24.2µm
net626,24.125µm
DMEM.memory\[13\]\[17\],24.12µm
_1937_,24.12µm
net599,24.045µm
_1646_,23.98µm
net625,23.965µm
_1367_,23.96µm
_0926_,23.76µm
_2312_,23.76µm
_2773_,23.725µm
DMEM.memory\[31\]\[23\],23.72µm
_2740_,23.68µm
RF.registers\[5\]\[28\],23.66µm
_2744_,23.64µm
RF.registers\[1\]\[24\],23.62µm
_2324_,23.6µm
_2511_,23.54µm
RF.registers\[13\]\[17\],23.5µm
net514,23.48µm
RF.registers\[2\]\[7\],23.46µm
_1605_,23.46µm
_1613_,23.44µm
instruction_out[2],23.44µm
net613,23.365µm
DMEM.memory\[27\]\[17\],23.34µm
RF.registers\[1\]\[29\],23.335µm
RF.registers\[3\]\[6\],23.295µm
RF.registers\[16\]\[29\],23.2µm
_2174_,23.2µm
_1723_,23.18µm
RF.registers\[5\]\[29\],23.145µm
_1433_,23.12µm
_1967_,23.08µm
_1549_,23.06µm
alu_result_out[3],22.99µm
RF.registers\[10\]\[1\],22.98µm
_2491_,22.98µm
_1817_,22.96µm
net607,22.925µm
_2437_,22.88µm
DMEM.memory\[15\]\[13\],22.84µm
net597,22.825µm
_1824_,22.8µm
RF.registers\[8\]\[31\],22.795µm
RF.registers\[11\]\[31\],22.76µm
net767,22.745µm
RF.registers\[16\]\[30\],22.72µm
_1388_,22.72µm
net1095,22.7µm
_1512_,22.7µm
_2131_,22.7µm
_1306_,22.68µm
DMEM.memory\[0\]\[0\],22.64µm
_2868_,22.64µm
_1511_,22.62µm
_1412_,22.6µm
DMEM.memory\[10\]\[16\],22.54µm
_2189_,22.54µm
_1434_,22.52µm
RF.registers\[3\]\[19\],22.46µm
net1151,22.46µm
_2684_,22.42µm
_1259_,22.38µm
RF.registers\[13\]\[0\],22.36µm
_2171_,22.36µm
DMEM.memory\[22\]\[23\],22.3µm
DMEM.memory\[14\]\[16\],22.285µm
RF.registers\[4\]\[0\],22.26µm
_2535_,22.1µm
RF.registers\[16\]\[3\],22.005µm
_1495_,21.94µm
_1310_,21.84µm
_1379_,21.82µm
_2449_,21.82µm
_1539_,21.8µm
_2646_,21.79µm
_1912_,21.78µm
_1706_,21.74µm
RF.registers\[5\]\[11\],21.66µm
_1776_,21.64µm
RF.registers\[3\]\[8\],21.525µm
_2502_,21.5µm
_1601_,21.48µm
_2104_,21.48µm
DMEM.memory\[29\]\[7\],21.46µm
RF.registers\[5\]\[27\],21.46µm
_2178_,21.42µm
_2569_,21.42µm
net818,21.405µm
_2244_,21.36µm
RF.registers\[4\]\[20\],21.345µm
DMEM.memory\[0\]\[2\],21.24µm
_2446_,21.24µm
RF.registers\[9\]\[15\],21.22µm
_2253_,21.22µm
_1483_,21.18µm
DMEM.memory\[18\]\[17\],21.005µm
net1090,20.96µm
RF.registers\[11\]\[14\],20.925µm
_2014_,20.84µm
_2111_,20.815µm
_2162_,20.78µm
_2201_,20.78µm
_2529_,20.74µm
_2845_,20.74µm
_2101_,20.68µm
DMEM.memory\[2\]\[3\],20.625µm
_2443_,20.6µm
_0424_,20.58µm
RF.registers\[11\]\[26\],20.56µm
RF.registers\[4\]\[15\],20.545µm
DMEM.memory\[3\]\[8\],20.54µm
next_pc\[12\],20.54µm
_1635_,20.5µm
_2091_,20.5µm
RF.registers\[2\]\[30\],20.44µm
_2141_,20.38µm
_1931_,20.36µm
_1949_,20.36µm
net554,20.32µm
_2484_,20.3µm
net646,20.285µm
_2629_,20.28µm
_1808_,20.26µm
_1274_,20.22µm
DMEM.memory\[8\]\[16\],20.2µm
_2816_,20.2µm
_2473_,20.14µm
_2045_,20.1µm
RF.registers\[8\]\[28\],20.09µm
_2226_,20.06µm
RF.registers\[10\]\[2\],20.02µm
net1180,20.02µm
_1814_,19.98µm
_2175_,19.98µm
RF.registers\[9\]\[14\],19.92µm
_1927_,19.9µm
_2261_,19.9µm
_1925_,19.88µm
_1626_,19.82µm
net1104,19.7µm
_2788_,19.58µm
DMEM.memory\[16\]\[12\],19.54µm
DMEM.memory\[0\]\[27\],19.5µm
RF.registers\[11\]\[21\],19.5µm
_1705_,19.5µm
_2049_,19.47µm
DMEM.memory\[31\]\[16\],19.44µm
_1643_,19.44µm
RF.registers\[16\]\[15\],19.405µm
DMEM.memory\[3\]\[1\],19.38µm
_1742_,19.38µm
next_pc\[7\],19.32µm
net1190,19.26µm
_2265_,19.26µm
DMEM.memory\[3\]\[21\],19.24µm
_2560_,19.24µm
_1724_,19.22µm
RF.registers\[9\]\[18\],19.16µm
DMEM.memory\[3\]\[15\],19.08µm
net73,19.06µm
DMEM.memory\[24\]\[17\],19.02µm
net726,18.945µm
RF.registers\[11\]\[16\],18.94µm
net1087,18.94µm
RF.registers\[5\]\[4\],18.92µm
net1141,18.92µm
RF.registers\[16\]\[17\],18.9µm
_2181_,18.875µm
net764,18.865µm
_2700_,18.86µm
DMEM.memory\[20\]\[17\],18.84µm
RF.registers\[4\]\[29\],18.84µm
_2143_,18.84µm
_2792_,18.81µm
_1644_,18.805µm
net1122,18.76µm
_2480_,18.7µm
next_pc\[28\],18.7µm
net1059,18.68µm
_1478_,18.66µm
net558,18.56µm
_1703_,18.54µm
instruction_out[7],18.54µm
RF.registers\[10\]\[29\],18.5µm
_1910_,18.48µm
pc_out[12],18.475µm
_2620_,18.46µm
_2622_,18.44µm
_1338_,18.42µm
RF.registers\[9\]\[25\],18.4µm
next_pc\[26\],18.4µm
_2586_,18.38µm
_1788_,18.36µm
_1693_,18.34µm
net968,18.32µm
_2711_,18.3µm
net624,18.265µm
_0232_,18.21µm
DMEM.memory\[2\]\[17\],18.18µm
net1077,18.16µm
_2200_,18.16µm
net660,18.16µm
net1081,18.14µm
_1762_,18.14µm
_2625_,18.12µm
pc_out[11],18.065µm
pc_out[25],18.065µm
RF.registers\[5\]\[9\],18.04µm
RF.registers\[9\]\[1\],18.02µm
net1076,18.02µm
_1521_,17.98µm
RF.registers\[11\]\[12\],17.96µm
_2478_,17.96µm
DMEM.memory\[22\]\[12\],17.9µm
_1444_,17.89µm
RF.registers\[13\]\[24\],17.825µm
_2220_,17.82µm
_2184_,17.78µm
_2793_,17.78µm
net1094,17.72µm
DMEM.memory\[6\]\[23\],17.68µm
DMEM.memory\[2\]\[19\],17.66µm
_1330_,17.66µm
_2568_,17.65µm
DMEM.memory\[3\]\[7\],17.6µm
_2665_,17.6µm
instruction_out[17],17.58µm
_1381_,17.58µm
net204,17.58µm
DMEM.memory\[28\]\[16\],17.56µm
DMEM.memory\[3\]\[2\],17.52µm
net977,17.52µm
RF.registers\[5\]\[20\],17.505µm
net616,17.505µm
pc_out[20],17.485µm
RF.registers\[16\]\[20\],17.48µm
_1354_,17.48µm
_2135_,17.405µm
DMEM.memory\[1\]\[27\],17.365µm
DMEM.memory\[2\]\[27\],17.36µm
pc_out[24],17.315µm
net609,17.3µm
_2471_,17.3µm
DMEM.memory\[14\]\[23\],17.28µm
RF.registers\[5\]\[30\],17.26µm
_1992_,17.25µm
_1766_,17.22µm
_2230_,17.22µm
_3136_,17.22µm
net822,17.185µm
DMEM.memory\[0\]\[14\],17.16µm
net546,17.145µm
pc_out[9],17.145µm
_1785_,17.14µm
net480,17.14µm
DMEM.memory\[25\]\[12\],17.1µm
_2745_,17.1µm
_2536_,17.08µm
_1428_,17.06µm
_1690_,17.02µm
DMEM.memory\[12\]\[16\],17µm
_1696_,16.98µm
DMEM.memory\[29\]\[17\],16.96µm
DMEM.memory\[25\]\[16\],16.94µm
DMEM.memory\[10\]\[12\],16.925µm
DMEM.memory\[29\]\[16\],16.92µm
DMEM.memory\[15\]\[12\],16.9µm
net762,16.885µm
alu_result_out[21],16.87µm
alu_result_out[13],16.87µm
alu_result_out[2],16.87µm
DMEM.memory\[0\]\[5\],16.84µm
_1328_,16.82µm
DMEM.memory\[1\]\[15\],16.78µm
_1427_,16.78µm
net698,16.775µm
_1374_,16.76µm
_2861_,16.76µm
instruction_out[11],16.7µm
instruction_out[25],16.7µm
_2438_,16.68µm
_1262_,16.64µm
pc_out[15],16.635µm
pc_out[18],16.635µm
_1441_,16.62µm
_1758_,16.62µm
_2610_,16.6µm
pc_out[22],16.565µm
pc_out[23],16.565µm
DMEM.memory\[12\]\[17\],16.56µm
DMEM.memory\[1\]\[7\],16.56µm
_1694_,16.535µm
pc_out[21],16.515µm
_1767_,16.5µm
DMEM.memory\[1\]\[10\],16.48µm
_2441_,16.48µm
RF.registers\[9\]\[3\],16.36µm
_1649_,16.32µm
RF.registers\[16\]\[6\],16.28µm
_1743_,16.28µm
DMEM.memory\[9\]\[12\],16.26µm
RF.registers\[11\]\[4\],16.26µm
net580,16.24µm
next_pc\[13\],16.24µm
pc_out[0],16.225µm
pc_out[13],16.225µm
pc_out[17],16.225µm
pc_out[19],16.225µm
pc_out[26],16.225µm
pc_out[28],16.225µm
net544,16.225µm
pc_out[8],16.225µm
pc_out[10],16.225µm
pc_out[14],16.225µm
pc_out[1],16.225µm
pc_out[27],16.225µm
pc_out[29],16.225µm
net543,16.225µm
net545,16.225µm
net743,16.185µm
_2423_,16.18µm
_2489_,16.16µm
RF.registers\[1\]\[11\],16.14µm
_1939_,16.14µm
net949,16.12µm
_1508_,16.12µm
_2600_,16.1µm
_1529_,16.02µm
_1622_,16.02µm
_1763_,15.96µm
_2212_,15.96µm
DMEM.memory\[22\]\[16\],15.94µm
DMEM.memory\[31\]\[7\],15.94µm
_3123_,15.9µm
net959,15.88µm
_2624_,15.86µm
net1092,15.8µm
_1950_,15.8µm
_2421_,15.8µm
_2685_,15.8µm
DMEM.memory\[0\]\[21\],15.78µm
instruction_out[20],15.78µm
net1121,15.78µm
_2743_,15.78µm
pc_out[7],15.765µm
_1503_,15.76µm
_1960_,15.76µm
DMEM.memory\[19\]\[17\],15.72µm
_1977_,15.72µm
RF.registers\[16\]\[18\],15.68µm
_2289_,15.68µm
DMEM.memory\[14\]\[12\],15.66µm
DMEM.memory\[31\]\[17\],15.66µm
_2303_,15.615µm
RF.registers\[1\]\[18\],15.6µm
_2251_,15.6µm
DMEM.memory\[21\]\[12\],15.58µm
_1446_,15.58µm
_2807_,15.56µm
_1737_,15.555µm
net627,15.545µm
_1602_,15.54µm
alu_result_out[22],15.51µm
DMEM.memory\[13\]\[7\],15.495µm
DMEM.memory\[13\]\[23\],15.44µm
_2160_,15.44µm
_2607_,15.44µm
_2097_,15.4µm
net1157,15.36µm
_2240_,15.36µm
DMEM.memory\[23\]\[7\],15.34µm
net1203,15.34µm
_2299_,15.34µm
_1513_,15.32µm
_1699_,15.32µm
_1296_,15.28µm
_2573_,15.28µm
RF.registers\[5\]\[26\],15.26µm
net999,15.26µm
_2148_,15.26µm
_2686_,15.26µm
_1661_,15.23µm
DMEM.memory\[15\]\[16\],15.22µm
_1420_,15.22µm
_2501_,15.215µm
DMEM.memory\[24\]\[12\],15.185µm
_2252_,15.18µm
_2070_,15.16µm
net862,15.125µm
_0034_,15.11µm
DMEM.memory\[23\]\[23\],15.1µm
_2522_,15.02µm
net973,15µm
net1204,15µm
_1822_,15µm
net1220,14.98µm
net817,14.965µm
RF.registers\[16\]\[14\],14.925µm
net1221,14.92µm
_2190_,14.92µm
net617,14.905µm
RF.registers\[11\]\[0\],14.88µm
instruction_out[13],14.86µm
instruction_out[15],14.86µm
instruction_out[22],14.86µm
net504,14.86µm
instruction_out[26],14.86µm
instruction_out[28],14.86µm
instruction_out[8],14.86µm
_1998_,14.86µm
instruction_out[10],14.86µm
instruction_out[12],14.86µm
instruction_out[14],14.86µm
net499,14.86µm
instruction_out[23],14.86µm
instruction_out[27],14.86µm
instruction_out[9],14.86µm
pc_out[2],14.845µm
pc_out[16],14.845µm
pc_out[30],14.845µm
DMEM.memory\[23\]\[17\],14.84µm
net763,14.805µm
RF.registers\[9\]\[5\],14.76µm
_1775_,14.76µm
_2701_,14.76µm
DMEM.memory\[1\]\[28\],14.72µm
_1343_,14.72µm
_2422_,14.72µm
_2658_,14.7µm
DMEM.memory\[11\]\[23\],14.68µm
net819,14.665µm
_1409_,14.66µm
DMEM.memory\[1\]\[19\],14.64µm
RF.registers\[1\]\[19\],14.64µm
_1316_,14.64µm
net1116,14.64µm
_2077_,14.64µm
DMEM.memory\[20\]\[16\],14.605µm
_1691_,14.6µm
_1514_,14.56µm
_1966_,14.56µm
DMEM.memory\[20\]\[12\],14.55µm
net590,14.545µm
net1195,14.54µm
_2079_,14.5µm
_2028_,14.48µm
net498,14.48µm
_2693_,14.46µm
RF.registers\[16\]\[13\],14.445µm
_2570_,14.44µm
_2687_,14.44µm
net1064,14.44µm
_1563_,14.42µm
_2849_,14.42µm
DMEM.memory\[30\]\[17\],14.4µm
_2128_,14.4µm
instruction_out[21],14.4µm
net632,14.385µm
_1740_,14.34µm
RF.registers\[1\]\[3\],14.3µm
net813,14.245µm
net953,14.24µm
RF.registers\[13\]\[18\],14.22µm
RF.registers\[9\]\[17\],14.22µm
_1862_,14.22µm
_2074_,14.22µm
_2509_,14.2µm
_1087_,14.18µm
alu_result_out[23],14.15µm
RF.registers\[13\]\[20\],14.145µm
DMEM.memory\[7\]\[7\],14.14µm
net1012,14.1µm
DMEM.memory\[3\]\[23\],14.06µm
_2031_,14.06µm
_2950_,14.06µm
DMEM.memory\[8\]\[23\],14.04µm
DMEM.memory\[0\]\[31\],14.02µm
_1448_,14.02µm
net754,14.005µm
_2115_,14µm
DMEM.memory\[3\]\[13\],13.96µm
RF.registers\[9\]\[2\],13.96µm
DMEM.memory\[2\]\[21\],13.92µm
_1757_,13.92µm
DMEM.memory\[28\]\[17\],13.88µm
DMEM.memory\[8\]\[12\],13.86µm
RF.registers\[11\]\[28\],13.86µm
_2095_,13.86µm
_1660_,13.84µm
_2142_,13.84µm
_2459_,13.8µm
next_pc\[4\],13.765µm
DMEM.memory\[0\]\[20\],13.76µm
_2194_,13.76µm
_2854_,13.76µm
_1852_,13.75µm
RF.registers\[1\]\[23\],13.74µm
net755,13.725µm
DMEM.memory\[5\]\[13\],13.685µm
DMEM.memory\[6\]\[13\],13.68µm
_2396_,13.68µm
_2858_,13.68µm
_1418_,13.66µm
_1848_,13.66µm
DMEM.memory\[2\]\[24\],13.64µm
RF.registers\[9\]\[8\],13.64µm
RF.registers\[1\]\[10\],13.62µm
RF.registers\[1\]\[13\],13.62µm
_1652_,13.62µm
_1663_,13.62µm
_2198_,13.6µm
_2808_,13.58µm
RF.registers\[2\]\[31\],13.56µm
_1481_,13.56µm
_1612_,13.56µm
_2307_,13.54µm
net62,13.52µm
net691,13.505µm
net828,13.505µm
DMEM.memory\[4\]\[12\],13.5µm
_1865_,13.5µm
_2326_,13.5µm
DMEM.memory\[6\]\[17\],13.495µm
instruction_out[30],13.48µm
_1736_,13.48µm
net497,13.48µm
instruction_out[5],13.48µm
RF.registers\[5\]\[31\],13.47µm
pc_out[31],13.465µm
DMEM.memory\[3\]\[30\],13.46µm
_2825_,13.44µm
DMEM.memory\[28\]\[13\],13.435µm
DMEM.memory\[6\]\[16\],13.42µm
_2093_,13.42µm
_2231_,13.42µm
net781,13.4µm
DMEM.memory\[7\]\[23\],13.38µm
_1946_,13.38µm
DMEM.memory\[2\]\[10\],13.36µm
DMEM.memory\[25\]\[23\],13.345µm
DMEM.memory\[29\]\[12\],13.34µm
_2848_,13.34µm
net759,13.325µm
DMEM.memory\[30\]\[3\],13.3µm
_2846_,13.275µm
DMEM.memory\[2\]\[29\],13.26µm
_0344_,13.25µm
net699,13.245µm
net,13.24µm
net577,13.24µm
DMEM.memory\[12\]\[13\],13.22µm
DMEM.memory\[26\]\[23\],13.22µm
net1154,13.2µm
net1026,13.2µm
DMEM.memory\[18\]\[8\],13.18µm
_1986_,13.16µm
net1108,13.16µm
DMEM.memory\[15\]\[7\],13.14µm
_2679_,13.115µm
DMEM.memory\[17\]\[12\],13.1µm
net730,13.085µm
_1711_,13.08µm
_1751_,13.08µm
_2279_,13.08µm
net739,13.045µm
net1163,13.04µm
_2164_,13.04µm
RF.registers\[15\]\[24\],13.02µm
DMEM.memory\[1\]\[17\],13µm
_1772_,13µm
net807,12.965µm
_2193_,12.96µm
net1042,12.96µm
DMEM.memory\[12\]\[23\],12.94µm
_1667_,12.94µm
net1166,12.9µm
_1022_,12.86µm
_1272_,12.84µm
_2292_,12.82µm
DMEM.memory\[26\]\[16\],12.8µm
DMEM.memory\[5\]\[23\],12.8µm
_2414_,12.8µm
_2534_,12.795µm
net578,12.78µm
DMEM.memory\[7\]\[13\],12.76µm
_1908_,12.755µm
DMEM.memory\[2\]\[23\],12.74µm
_1784_,12.74µm
RF.registers\[2\]\[28\],12.72µm
net1091,12.72µm
RF.registers\[9\]\[6\],12.7µm
DMEM.memory\[3\]\[0\],12.68µm
_2639_,12.68µm
DMEM.memory\[0\]\[3\],12.66µm
RF.registers\[5\]\[0\],12.66µm
RF.registers\[16\]\[16\],12.645µm
RF.registers\[16\]\[8\],12.62µm
_2275_,12.62µm
DMEM.memory\[1\]\[16\],12.6µm
DMEM.memory\[4\]\[17\],12.6µm
net641,12.565µm
net682,12.545µm
DMEM.memory\[31\]\[13\],12.54µm
DMEM.memory\[3\]\[3\],12.54µm
_2767_,12.52µm
RF.registers\[16\]\[31\],12.505µm
net898,12.5µm
_1650_,12.5µm
_1697_,12.5µm
_2221_,12.5µm
_2418_,12.5µm
net920,12.46µm
_2494_,12.46µm
net930,12.46µm
alu_result_out[25],12.45µm
_2068_,12.38µm
DMEM.memory\[17\]\[7\],12.36µm
_1773_,12.36µm
RF.registers\[1\]\[5\],12.34µm
RF.registers\[8\]\[29\],12.34µm
net955,12.34µm
next_pc\[11\],12.32µm
DMEM.memory\[0\]\[10\],12.3µm
DMEM.memory\[22\]\[7\],12.3µm
DMEM.memory\[28\]\[12\],12.3µm
DMEM.memory\[2\]\[20\],12.3µm
_2481_,12.28µm
_2634_,12.28µm
_2796_,12.26µm
DMEM.memory\[19\]\[12\],12.24µm
RF.registers\[3\]\[1\],12.24µm
net1129,12.24µm
net1056,12.2µm
_1278_,12.19µm
net967,12.16µm
_1760_,12.16µm
_1797_,12.16µm
_1823_,12.16µm
_2716_,12.16µm
DMEM.memory\[2\]\[26\],12.12µm
DMEM.memory\[9\]\[17\],12.12µm
RF.registers\[1\]\[25\],12.12µm
net1113,12.12µm
_0220_,12.09µm
net659,12.085µm
_1314_,12.08µm
_1725_,12.08µm
_1685_,12.04µm
_2304_,12.04µm
DMEM.memory\[28\]\[3\],12.02µm
DMEM.memory\[1\]\[12\],12µm
DMEM.memory\[23\]\[12\],12µm
net603,11.985µm
net816,11.985µm
_1987_,11.98µm
_2218_,11.98µm
_1506_,11.96µm
net809,11.945µm
RF.registers\[1\]\[9\],11.92µm
_2053_,11.92µm
_2495_,11.92µm
_2435_,11.915µm
net1043,11.9µm
net1071,11.9µm
_2891_,11.9µm
DMEM.memory\[2\]\[28\],11.885µm
DMEM.memory\[27\]\[16\],11.88µm
net657,11.865µm
DMEM.memory\[16\]\[23\],11.86µm
DMEM.memory\[12\]\[12\],11.84µm
DMEM.memory\[3\]\[31\],11.84µm
net886,11.84µm
_2417_,11.84µm
net894,11.82µm
_2890_,11.82µm
net713,11.805µm
net983,11.78µm
net1189,11.78µm
net1173,11.78µm
_2690_,11.78µm
_1993_,11.76µm
DMEM.memory\[2\]\[22\],11.74µm
net993,11.72µm
_1815_,11.72µm
_2082_,11.72µm
net716,11.705µm
_1666_,11.7µm
_1701_,11.7µm
_1971_,11.7µm
net1072,11.7µm
_2647_,11.7µm
_1405_,11.66µm
net579,11.64µm
DMEM.memory\[8\]\[17\],11.62µm
_1301_,11.62µm
_1627_,11.62µm
_1688_,11.6µm
_2203_,11.58µm
_1424_,11.56µm
DMEM.memory\[18\]\[23\],11.54µm
RF.registers\[1\]\[16\],11.54µm
RF.registers\[1\]\[21\],11.54µm
net737,11.525µm
_2318_,11.52µm
net980,11.52µm
DMEM.memory\[1\]\[14\],11.5µm
RF.registers\[9\]\[23\],11.5µm
net853,11.5µm
net863,11.5µm
_2325_,11.5µm
net605,11.485µm
net592,11.465µm
_1398_,11.46µm
_1540_,11.46µm
_1609_,11.46µm
_2757_,11.44µm
alu_result_out[27],11.43µm
alu_result_out[29],11.43µm
alu_result_out[15],11.43µm
alu_result_out[17],11.43µm
net469,11.43µm
alu_result_out[31],11.43µm
DMEM.memory\[6\]\[12\],11.425µm
DMEM.memory\[2\]\[16\],11.42µm
_2276_,11.42µm
net1048,11.42µm
net594,11.405µm
_2084_,11.4µm
_2749_,11.4µm
net931,11.4µm
DMEM.memory\[1\]\[20\],11.38µm
DMEM.memory\[23\]\[16\],11.36µm
RF.registers\[5\]\[23\],11.36µm
_2121_,11.36µm
_3125_,11.36µm
_0417_,11.34µm
_2182_,11.34µm
_1389_,11.335µm
_2513_,11.33µm
net1027,11.32µm
net1049,11.32µm
net1196,11.32µm
DMEM.memory\[13\]\[16\],11.3µm
DMEM.memory\[28\]\[29\],11.3µm
_3091_,11.3µm
_1805_,11.28µm
net1215,11.26µm
_2460_,11.26µm
net671,11.245µm
DMEM.memory\[1\]\[4\],11.24µm
net1101,11.24µm
_1510_,11.24µm
_2019_,11.24µm
_2298_,11.22µm
net600,11.205µm
DMEM.memory\[3\]\[25\],11.2µm
DMEM.memory\[5\]\[12\],11.2µm
net1153,11.2µm
_2188_,11.2µm
DMEM.memory\[1\]\[23\],11.18µm
_2523_,11.18µm
DMEM.memory\[3\]\[17\],11.16µm
DMEM.memory\[3\]\[26\],11.16µm
RF.registers\[5\]\[1\],11.16µm
_1738_,11.16µm
net677,11.125µm
net707,11.125µm
net612,11.125µm
net630,11.125µm
_2809_,11.09µm
DMEM.memory\[2\]\[6\],11.085µm
DMEM.memory\[18\]\[12\],11.08µm
RF.registers\[1\]\[1\],11.08µm
DMEM.memory\[18\]\[7\],11µm
_1329_,11µm
net1070,11µm
RF.registers\[13\]\[11\],10.96µm
net1137,10.96µm
_1307_,10.96µm
net731,10.955µm
DMEM.memory\[19\]\[16\],10.94µm
RF.registers\[16\]\[12\],10.94µm
DMEM.memory\[14\]\[13\],10.925µm
net1192,10.92µm
_2173_,10.905µm
net1148,10.9µm
net1051,10.9µm
net1205,10.9µm
_1926_,10.9µm
_2399_,10.9µm
net998,10.9µm
_1491_,10.875µm
DMEM.memory\[10\]\[17\],10.865µm
net1068,10.86µm
_2454_,10.86µm
DMEM.memory\[3\]\[14\],10.84µm
net637,10.825µm
RF.registers\[9\]\[7\],10.82µm
_1665_,10.8µm
_2216_,10.8µm
_2139_,10.79µm
net747,10.785µm
net761,10.785µm
net694,10.785µm
net796,10.785µm
DMEM.memory\[7\]\[12\],10.78µm
net856,10.78µm
_2063_,10.78µm
_2305_,10.78µm
DMEM.memory\[5\]\[16\],10.765µm
DMEM.memory\[1\]\[2\],10.76µm
DMEM.memory\[27\]\[12\],10.76µm
net471,10.75µm
alu_result_out[24],10.75µm
DMEM.memory\[2\]\[8\],10.74µm
_1985_,10.74µm
_2260_,10.74µm
RF.registers\[5\]\[19\],10.71µm
net820,10.705µm
_1509_,10.705µm
